ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-23T11:15:00.000,1.13,30.70,0.97,0.58
2018-05-23T11:30:00.000,1.13,21.66,1.05,0.42
2018-05-23T11:45:00.000,1.13,17.05,1.08,0.33
2018-05-23T12:00:00.000,1.13,23.26,1.04,0.45
2018-05-23T12:15:00.000,1.13,21.15,1.05,0.41
2018-05-23T12:30:00.000,1.24,17.04,1.19,0.36
2018-05-23T12:45:00.000,1.24,24.20,1.13,0.51
2018-05-23T13:00:00.000,1.69,45.07,1.20,1.20
2018-05-23T13:15:00.000,1.13,16.67,1.08,0.32
2018-05-23T13:30:00.000,0.90,20.30,0.85,0.31
2018-05-23T13:45:00.000,1.13,61.00,0.55,0.99
2018-05-23T14:00:00.000,1.81,159.78,-1.70,0.62
2018-05-23T14:15:00.000,1.13,126.69,-0.68,0.91
2018-05-23T14:30:00.000,1.24,127.77,-0.76,0.98
2018-05-23T14:45:00.000,0.90,13.69,0.88,0.21
2018-05-23T15:00:00.000,1.13,15.65,1.09,0.30
2018-05-23T15:15:00.000,1.02,14.93,0.98,0.26
2018-05-23T15:30:00.000,1.02,16.94,0.97,0.30
2018-05-23T15:45:00.000,1.24,11.59,1.22,0.25
2018-05-23T16:00:00.000,1.02,15.69,0.98,0.28
2018-05-23T16:15:00.000,1.02,13.98,0.99,0.25
2018-05-23T16:30:00.000,1.24,16.56,1.19,0.35
2018-05-23T16:45:00.000,1.47,15.44,1.42,0.39
2018-05-23T17:00:00.000,1.36,12.29,1.32,0.29
2018-05-23T17:15:00.000,1.47,14.52,1.42,0.37
2018-05-23T17:30:00.000,1.92,14.33,1.86,0.48
2018-05-23T17:45:00.000,2.03,355.89,2.03,-0.15
2018-05-23T18:00:00.000,1.92,353.43,1.91,-0.22
2018-05-23T18:15:00.000,1.69,353.47,1.68,-0.19
2018-05-23T18:30:00.000,1.36,20.75,1.27,0.48
2018-05-23T18:45:00.000,1.47,19.81,1.38,0.50
2018-05-23T19:00:00.000,2.38,5.65,2.36,0.23
2018-05-23T19:15:00.000,2.03,12.34,1.99,0.43
2018-05-23T19:30:00.000,4.11,7.84,4.07,0.56
2018-05-23T19:45:00.000,4.11,21.49,3.82,1.51
2018-05-23T20:00:00.000,3.99,6.20,3.97,0.43
2018-05-23T20:15:00.000,6.04,8.47,5.97,0.89
2018-05-23T20:30:00.000,6.67,348.15,6.53,-1.37
2018-05-23T20:45:00.000,5.94,359.64,5.93,-0.04
2018-05-23T21:00:00.000,3.88,359.06,3.88,-0.06
2018-05-23T21:15:00.000,2.84,348.57,2.78,-0.56
2018-05-23T21:30:00.000,3.53,348.69,3.46,-0.69
